[40]rt_x,[40]rt_y,[40]rt_z,[41]rt_x,[41]rt_y,[41]rt_z,[42]rt_x,[42]rt_y,[42]rt_z,[43]rt_x,[43]rt_y,[43]rt_z,[44]rt_x,[44]rt_y,[44]rt_z,[45]rt_x,[45]rt_y,[45]rt_z,[46]rt_x,[46]rt_y,[46]rt_z,[47]rt_x,[47]rt_y,[47]rt_z,[48]rt_x,[48]rt_y,[48]rt_z,[49]rt_x,[49]rt_y,[49]rt_z,[50]rt_x,[50]rt_y,[50]rt_z,[51]rt_x,[51]rt_y,[51]rt_z,[52]rt_x,[52]rt_y,[52]rt_z,[53]rt_x,[53]rt_y,[53]rt_z,[54]rt_x,[54]rt_y,[54]rt_z,[55]rt_x,[55]rt_y,[55]rt_z,[56]rt_x,[56]rt_y,[56]rt_z,[57]rt_x,[57]rt_y,[57]rt_z,[58]rt_x,[58]rt_y,[58]rt_z,FingersNumber
-20.89306,0,-64.37009,32.74695,0,-16.48592,-31.18317,0,0,0,0,0,-15,0,-102.18,0,0,-13.52707,0,0,-6.763537,0,0,0,0,0,-68.92835,0,0,-68.92835,0,0,-68.92835,0,0,0,15,0,-21.10003,0,0,-21.10003,0,0,-21.10003,0,0,0,25,0,-48.57449,0,0,-48.57449,0,0,-48.57449,1
-20.9166,0,-64.4159,32.6999,0,-16.53172,-30.80581,0,0,0,0,0,-15,0,-102.1712,0,0,-13.61596,0,0,-6.807979,0,0,0,0,0,-68.92602,0,0,-68.92602,0,0,-68.92602,0,0,0,15,0,-21.02784,0,0,-21.02784,0,0,-21.02784,0,0,0,25,0,-48.61394,0,0,-48.61394,0,0,-48.61394,1
-20.95176,0,-64.44093,32.62958,0,-16.55674,-30.44637,0,0,0,0,0,-15,0,-102.1509,0,0,-13.78851,0,0,-6.894256,0,0,0,0,0,-68.91494,0,0,-68.91494,0,0,-68.91494,0,0,0,15,0,-20.91,0,0,-20.91,0,0,-20.91,0,0,0,25,0,-48.67898,0,0,-48.67898,0,0,-48.67898,1
-20.99843,0,-64.47441,32.53619,0,-16.59024,-29.92862,0,0,0,0,0,-15,0,-102.165,0,0,-13.89917,0,0,-6.949587,0,0,0,0,0,-68.90717,0,0,-68.90717,0,0,-68.90717,0,0,0,15,0,-20.72596,0,0,-20.72596,0,0,-20.72596,0,0,0,25,0,-48.70343,0,0,-48.70343,0,0,-48.70343,1
-21.03671,0,-64.5031,32.45969,0,-16.6189,-29.3419,0,0,0,0,0,-15,0,-102.1605,0,0,-14.02217,0,0,-7.011084,0,0,0,0,0,-68.88658,0,0,-68.88658,0,0,-68.88658,0,0,0,15,0,-20.4954,0,0,-20.4954,0,0,-20.4954,0,0,0,25,0,-48.80754,0,0,-48.80754,0,0,-48.80754,1
-21.07018,0,-64.47392,32.39276,0,-16.58973,-28.9393,0,0,0,0,0,-15,0,-102.133,0,0,-14.17058,0,0,-7.085289,0,0,0,0,0,-68.87618,0,0,-68.87618,0,0,-68.87618,0,0,0,15,0,-20.24688,0,0,-20.24688,0,0,-20.24688,0,0,0,25,0,-48.89956,0,0,-48.89956,0,0,-48.89956,1
-21.09186,0,-64.4245,32.34939,0,-16.54032,-28.46525,0,0,0,0,0,-15,0,-102.1163,0,0,-14.2468,0,0,-7.123398,0,0,0,0,0,-68.84478,0,0,-68.84478,0,0,-68.84478,0,0,0,15,0,-20.01234,0,0,-20.01234,0,0,-20.01234,0,0,0,25,0,-49.01105,0,0,-49.01105,0,0,-49.01105,1
-21.10905,0,-64.42003,32.31502,0,-16.53583,-27.87368,0,0,0,0,0,-15,0,-102.051,0,0,-14.36791,0,0,-7.183956,0,0,0,0,0,-68.80504,0,0,-68.80504,0,0,-68.80504,0,0,0,15,0,-19.71363,0,0,-19.71363,0,0,-19.71363,0,0,0,25,0,-49.03808,0,0,-49.03808,0,0,-49.03808,1
-21.1552,0,-64.40401,32.22273,0,-16.51983,-27.4115,0,0,0,0,0,-15,0,-101.989,0,0,-14.45773,0,0,-7.228864,0,0,0,0,0,-68.7552,0,0,-68.7552,0,0,-68.7552,0,0,0,15,0,-19.31443,0,0,-19.31443,0,0,-19.31443,0,0,0,25,0,-49.27581,0,0,-49.27581,0,0,-49.27581,1
-21.27975,0,-64.46783,31.97363,0,-16.58363,-27.05667,0,0,0,0,0,-15,0,-101.9721,0,0,-14.57449,0,0,-7.287247,0,0,0,0,0,-68.69862,0,0,-68.69862,0,0,-68.69862,0,0,0,15,0,-18.87021,0,0,-18.87021,0,0,-18.87021,0,0,0,25,0,-49.31994,0,0,-49.31994,0,0,-49.31994,1
-21.34657,0,-64.45996,31.83998,0,-16.57576,-26.76058,0,0,0,0,0,-15,0,-101.9308,0,0,-14.73647,0,0,-7.368235,0,0,0,0,0,-68.6731,0,0,-68.6731,0,0,-68.6731,0,0,0,15,0,-18.40517,0,0,-18.40517,0,0,-18.40517,0,0,0,25,0,-49.34454,0,0,-49.34454,0,0,-49.34454,1
-21.41434,0,-64.4691,31.70441,0,-16.58492,-26.33454,0,0,0,0,0,-15,0,-101.9192,0,0,-14.87933,0,0,-7.439666,0,0,0,0,0,-68.73845,0,0,-68.73845,0,0,-68.73845,0,0,0,15,0,-17.84348,0,0,-17.84348,0,0,-17.84348,0,0,0,25,0,-49.30732,0,0,-49.30732,0,0,-49.30732,1
-21.48561,0,-64.48271,31.56188,0,-16.59854,-25.7748,0,0,0,0,0,-15,0,-101.8726,0,0,-15.08038,0,0,-7.540189,0,0,0,0,0,-68.70428,0,0,-68.70428,0,0,-68.70428,0,0,0,15,0,-17.22624,0,0,-17.22624,0,0,-17.22624,0,0,0,25,0,-49.26913,0,0,-49.26913,0,0,-49.26913,1
-21.55943,0,-64.53031,31.41424,0,-16.64614,-24.61072,0,0,0,0,0,-15,0,-101.8714,0,0,-14.91355,0,0,-7.456775,0,0,0,0,0,-68.68539,0,0,-68.68539,0,0,-68.68539,0,0,0,15,0,-16.57361,0,0,-16.57361,0,0,-16.57361,0,0,0,25,0,-49.40254,0,0,-49.40254,0,0,-49.40254,1
-21.62149,0,-64.58665,31.29013,0,-16.70245,-23.05672,0,0,0,0,0,-15,0,-101.8484,0,0,-14.84955,0,0,-7.424773,0,0,0,0,0,-68.62586,0,0,-68.62586,0,0,-68.62586,0,0,0,15,0,-15.80165,0,0,-15.80165,0,0,-15.80165,0,0,0,25,0,-49.4042,0,0,-49.4042,0,0,-49.4042,1
-21.68011,0,-64.64465,31.17289,0,-16.76048,-19.82628,0,0,0,0,0,-15,0,-101.7829,0,0,-15.28047,0,0,-7.640234,0,0,0,0,0,-68.58905,0,0,-68.58905,0,0,-68.58905,0,0,0,15,0,-14.9034,0,0,-14.9034,0,0,-14.9034,0,0,0,25,0,-49.38902,0,0,-49.38902,0,0,-49.38902,1
-21.78308,0,-64.63985,30.96697,0,-16.75567,-18.02885,0,0,0,0,0,-15,0,-101.7086,0,0,-15.62514,0,0,-7.812571,0,0,0,0,0,-68.5892,0,0,-68.5892,0,0,-68.5892,0,0,0,15,0,-13.96244,0,0,-13.96244,0,0,-13.96244,0,0,0,25,0,-49.44208,0,0,-49.44208,0,0,-49.44208,1
