[40]rt_x,[40]rt_z,[41]rt_x,[41]rt_z,[42]rt_x,[44]rt_x,[44]rt_z,[45]rt_z,[46]rt_z,[48]rt_z,[49]rt_z,[50]rt_z,[52]rt_x,[52]rt_z,[53]rt_z,[54]rt_z,[56]rt_x,[56]rt_z,[57]rt_z,[58]rt_z,FingersNumber
-35.03451,-32.12836,4.464605,15.759,6.914452,-15,6.172579,56.38684,28.19342,-70.02917,-70.02917,-70.02917,15,-1.184359,-1.184359,-1.184359,25,20.97742,20.97742,20.97742,4
-35.04639,-32.10798,4.440849,15.77937,6.914452,-15,6.044943,56.36048,28.18024,-70.05197,-70.05197,-70.05197,15,-0.3709627,-0.3709627,-0.3709627,25,21.01468,21.01468,21.01468,4
-35.0432,-32.08879,4.447232,15.79856,6.870049,-15,5.880198,56.31523,28.15762,-70.11206,-70.11206,-70.11206,15,0.1156636,0.1156636,0.1156636,25,21.03797,21.03797,21.03797,4
-35.0265,-32.06914,4.48063,15.81821,6.865734,-15,5.663185,56.28676,28.14338,-70.18566,-70.18566,-70.18566,15,0.4585868,0.4585868,0.4585868,25,21.04945,21.04945,21.04945,4
-34.95442,-32.06854,4.624803,15.81881,6.933406,-15,5.460717,56.27136,28.13568,-70.25188,-70.25188,-70.25188,15,0.7431155,0.7431155,0.7431155,25,21.09234,21.09234,21.09234,4
-34.88226,-32.04471,4.769123,15.84264,6.949561,-15,5.359437,56.25228,28.12614,-70.26108,-70.26108,-70.26108,15,1.079936,1.079936,1.079936,25,21.14387,21.14387,21.14387,4
-34.3378,-31.62406,5.858028,16.26329,6.262641,-15,5.356309,56.209,28.1045,-70.25812,-70.25812,-70.25812,15,1.520563,1.520563,1.520563,25,21.20719,21.20719,21.20719,4
-34.16433,-31.4744,6.204981,16.41296,6.12769,-15,5.322319,56.19192,28.09596,-70.27924,-70.27924,-70.27924,15,1.965785,1.965785,1.965785,25,21.27258,21.27258,21.27258,4
-33.96655,-31.4676,6.600552,16.41975,5.945048,-15,4.847269,56.21581,28.1079,-70.50796,-70.50796,-70.50796,15,2.149688,2.149688,2.149688,25,21.08945,21.08945,21.08945,4
-33.79645,-31.29893,6.940722,16.58844,5.741178,-15,4.648123,56.23118,28.11559,-70.59492,-70.59492,-70.59492,15,2.399192,2.399192,2.399192,25,21.01703,21.01703,21.01703,4
-33.62723,-31.14321,7.279201,16.74414,5.542355,-15,4.471713,56.27343,28.13671,-70.66656,-70.66656,-70.66656,15,2.605703,2.605703,2.605703,25,21.04737,21.04737,21.04737,4
-33.48542,-31.02591,7.562809,16.86146,5.375963,-15,4.34269,56.29819,28.1491,-70.71804,-70.71804,-70.71804,15,2.818981,2.818981,2.818981,25,21.06916,21.06916,21.06916,4
-33.38789,-30.95448,7.757854,16.93291,5.24865,-15,4.250706,56.29407,28.14703,-70.81353,-70.81353,-70.81353,15,3.069068,3.069068,3.069068,25,21.35261,21.35261,21.35261,4
-33.32236,-30.91589,7.888929,16.97149,5.155058,-15,4.138813,56.2727,28.13635,-70.91453,-70.91453,-70.91453,15,3.340807,3.340807,3.340807,25,21.43577,21.43577,21.43577,4
-33.25185,-30.85627,8.029941,17.03111,5.075664,-15,4.000642,56.24187,28.12093,-70.95026,-70.95026,-70.95026,15,3.629418,3.629418,3.629418,25,21.5456,21.5456,21.5456,4
-33.15224,-30.75952,8.229161,17.12786,4.962768,-15,3.743514,56.22794,28.11397,-70.97839,-70.97839,-70.97839,15,3.896106,3.896106,3.896106,25,21.6432,21.6432,21.6432,4
-33.01829,-30.65029,8.497081,17.23708,4.814589,-15,3.491616,56.21617,28.10808,-71.01902,-71.01902,-71.01902,15,4.148611,4.148611,4.148611,25,21.70443,21.70443,21.70443,4
-32.87313,-30.57362,8.787404,17.31375,4.676434,-15,3.315769,56.19547,28.09773,-71.09246,-71.09246,-71.09246,15,4.368382,4.368382,4.368382,25,21.74926,21.74926,21.74926,4
-32.70967,-30.51851,9.114344,17.36888,4.546999,-15,3.16695,56.17121,28.0856,-71.16544,-71.16544,-71.16544,15,4.552301,4.552301,4.552301,25,21.80476,21.80476,21.80476,4
-32.54574,-30.42745,9.442178,17.45996,4.413229,-15,3.053982,56.1355,28.06775,-71.20856,-71.20856,-71.20856,15,4.748648,4.748648,4.748648,25,21.88961,21.88961,21.88961,4
-32.41421,-30.20145,9.705249,17.68595,4.259081,-15,3.235567,56.12555,28.06277,-71.12132,-71.12132,-71.12132,15,5.099167,5.099167,5.099167,25,22.08171,22.08171,22.08171,4
-32.29066,-29.96243,9.952348,17.92497,4.115991,-15,3.453599,56.1249,28.06245,-71.01866,-71.01866,-71.01866,15,5.455565,5.455565,5.455565,25,22.25865,22.25865,22.25865,4
-32.15636,-29.8306,10.22097,18.05679,3.9871,-15,3.385727,56.15147,28.07573,-71.02274,-71.02274,-71.02274,15,5.669965,5.669965,5.669965,25,22.3694,22.3694,22.3694,4
-32.0541,-29.71527,10.42547,18.17213,3.890838,-15,3.2769,56.19369,28.09684,-71.0352,-71.0352,-71.0352,15,5.888102,5.888102,5.888102,25,22.46132,22.46132,22.46132,4
-32.03954,-29.90896,10.45459,17.97844,3.752777,-15,2.688969,56.19342,28.09671,-71.28456,-71.28456,-71.28456,15,5.875714,5.875714,5.875714,25,22.17348,22.17348,22.17348,4
-31.98784,-29.90282,10.55798,17.98458,3.642277,-15,2.693326,56.15825,28.07912,-71.20405,-71.20405,-71.20405,15,6.164041,6.164041,6.164041,25,22.05083,22.05083,22.05083,4
-31.94158,-29.94728,10.65053,17.94015,3.545316,-15,2.763842,56.06122,28.03061,-71.11739,-71.11739,-71.11739,15,6.495153,6.495153,6.495153,25,22.15144,22.15144,22.15144,4
-31.89537,-30.00972,10.74296,17.8777,3.477543,-15,2.81171,55.9709,27.98545,-70.96427,-70.96427,-70.96427,15,6.825545,6.825545,6.825545,25,22.30829,22.30829,22.30829,4
-31.86047,-30.0756,10.81276,17.81182,3.45649,-15,2.908813,55.89066,27.94533,-70.79059,-70.79059,-70.79059,15,7.090752,7.090752,7.090752,25,23.07303,23.07303,23.07303,4
-31.88128,-30.14719,10.77113,17.74023,3.465179,-15,3.025924,55.82383,27.91192,-70.64307,-70.64307,-70.64307,15,7.376037,7.376037,7.376037,25,23.27321,23.27321,23.27321,4
-31.91772,-30.22506,10.69827,17.66238,3.488071,-15,3.101311,55.77167,27.88583,-70.47425,-70.47425,-70.47425,15,7.671258,7.671258,7.671258,25,23.45789,23.45789,23.45789,4
-31.95797,-30.26021,10.61775,17.62722,3.523988,-15,3.077828,55.71638,27.85819,-70.23325,-70.23325,-70.23325,15,7.98693,7.98693,7.98693,25,23.60295,23.60295,23.60295,4
-31.94071,-30.13953,10.65227,17.74789,3.486584,-15,3.321454,55.58137,27.79068,-69.8604,-69.8604,-69.8604,15,8.414304,8.414304,8.414304,25,23.82152,23.82152,23.82152,4
-31.87625,-29.99196,10.78119,17.89546,3.415248,-15,3.433035,55.36775,27.68388,-69.64773,-69.64773,-69.64773,15,8.724849,8.724849,8.724849,25,23.97727,23.97727,23.97727,4
-31.78485,-29.91134,10.964,17.97611,3.287589,-15,3.094002,55.15104,27.57552,-69.59136,-69.59136,-69.59136,15,8.730696,8.730696,8.730696,25,23.97221,23.97221,23.97221,4
-31.6729,-29.78272,11.18792,18.10472,3.159043,-15,2.906626,54.9058,27.4529,-69.47774,-69.47774,-69.47774,15,8.73934,8.73934,8.73934,25,23.93035,23.93035,23.93035,4
-31.59489,-29.66632,11.34393,18.22112,3.050261,-15,2.801506,54.67457,27.33728,-69.32218,-69.32218,-69.32218,15,8.73934,8.73934,8.73934,25,23.87359,23.87359,23.87359,4
-31.52975,-29.56562,11.4742,18.32181,2.992399,-15,2.54399,54.3972,27.1986,-69.16615,-69.16615,-69.16615,15,8.73934,8.73934,8.73934,25,23.75183,23.75183,23.75183,4
-31.45951,-29.3445,11.61468,18.54294,2.936843,-15,1.197636,54.48717,27.24359,-68.91405,-68.91405,-68.91405,15,8.959065,8.959065,8.959065,25,23.6743,23.6743,23.6743,4
-31.34811,-29.15694,11.83752,18.73049,2.865565,-15,0.9166294,54.24821,27.12411,-68.64155,-68.64155,-68.64155,15,9.172996,9.172996,9.172996,25,23.77468,23.77468,23.77468,4
-31.21066,-28.66312,12.11241,19.2243,2.772544,-15,1.478552,54.0531,27.02655,-67.98867,-67.98867,-67.98867,15,9.634109,9.634109,9.634109,25,24.10987,24.10987,24.10987,4
-31.19228,-28.5416,12.14917,19.34581,2.67626,-15,1.260415,53.926,26.963,-67.63415,-67.63415,-67.63415,15,9.732597,9.732597,9.732597,25,24.303,24.303,24.303,4
-31.20601,-28.42296,12.12171,19.46445,2.586247,-15,0.9160373,53.84531,26.92266,-67.29723,-67.29723,-67.29723,15,9.976103,9.976103,9.976103,25,24.46455,24.46455,24.46455,4
-31.21313,-28.27951,12.10747,19.60791,2.473652,-15,0.3689675,53.72029,26.86015,-66.94147,-66.94147,-66.94147,15,10.22364,10.22364,10.22364,25,24.58781,24.58781,24.58781,4
-31.19948,-28.05972,12.13476,19.82767,2.37079,-15,-0.3009271,53.50068,26.75034,-66.34521,-66.34521,-66.34521,15,10.24582,10.24582,10.24582,25,24.77592,24.77592,24.77592,4
-31.19691,-27.8121,12.13994,20.0753,2.230414,-15,-1.090673,53.20472,26.60236,-65.86649,-65.86649,-65.86649,15,10.30165,10.30165,10.30165,25,24.94444,24.94444,24.94444,4
-31.24716,-27.61749,12.03945,20.26991,2.128172,-15,-1.868736,53.00825,26.50412,-65.78386,-65.78386,-65.78386,15,11.47933,11.47933,11.47933,25,25.08689,25.08689,25.08689,4
-31.39812,-27.54967,11.73751,20.33773,2.163212,-15,-2.659345,52.93501,26.46751,-65.68755,-65.68755,-65.68755,15,11.87542,11.87542,11.87542,25,25.13228,25.13228,25.13228,4
-31.56639,-27.55624,11.40098,20.33117,2.275055,-15,-3.327454,52.91034,26.45517,-65.64243,-65.64243,-65.64243,15,11.06407,11.06407,11.06407,25,25.03642,25.03642,25.03642,4
-31.69659,-27.58002,11.1406,20.30737,2.424011,-15,-3.680212,52.86282,26.43141,-65.65104,-65.65104,-65.65104,15,10.71938,10.71938,10.71938,25,24.97161,24.97161,24.97161,4
-31.83208,-27.62917,10.86961,20.25823,2.580707,-15,-3.740223,52.7733,26.38665,-65.60929,-65.60929,-65.60929,15,10.54485,10.54485,10.54485,25,25.10848,25.10848,25.10848,4
-31.92338,-27.74555,10.68698,20.14185,2.680603,-15,-3.858683,52.71768,26.35884,-65.54475,-65.54475,-65.54475,15,10.55568,10.55568,10.55568,25,25.22298,25.22298,25.22298,4
-32.00343,-27.85578,10.52692,20.03162,2.745668,-15,-4.094938,52.67809,26.33904,-65.46314,-65.46314,-65.46314,15,10.74246,10.74246,10.74246,25,25.16527,25.16527,25.16527,4
-32.06937,-27.91104,10.39499,19.97633,2.762189,-15,-4.528635,52.65728,26.32864,-65.37278,-65.37278,-65.37278,15,11.00276,11.00276,11.00276,25,25.12172,25.12172,25.12172,4
-32.11389,-27.92818,10.30597,19.95923,2.718832,-15,-5.115616,52.65375,26.32687,-65.28577,-65.28577,-65.28577,15,11.24736,11.24736,11.24736,25,25.3897,25.3897,25.3897,4
-32.16396,-27.94555,10.20582,19.94184,2.666868,-15,-5.872208,52.64403,26.32202,-65.26482,-65.26482,-65.26482,15,11.41727,11.41727,11.41727,25,25.40106,25.40106,25.40106,4
-32.19501,-27.91717,10.14371,19.97021,2.613889,-15,-6.825089,52.51111,26.25556,-65.27415,-65.27415,-65.27415,15,11.47639,11.47639,11.47639,25,25.40193,25.40193,25.40193,4
-32.20535,-27.82599,10.12304,20.06139,2.548613,-15,-8.092983,52.34812,26.17406,-65.23743,-65.23743,-65.23743,15,11.42294,11.42294,11.42294,25,25.42669,25.42669,25.42669,4
-32.21281,-27.71776,10.10811,20.16965,2.476754,-15,-9.593993,52.23612,26.11806,-65.20883,-65.20883,-65.20883,15,11.20172,11.20172,11.20172,25,25.40955,25.40955,25.40955,4
-32.21951,-27.61419,10.09471,20.2732,2.385264,-15,-11.20704,52.20325,26.10163,-65.2013,-65.2013,-65.2013,15,10.82052,10.82052,10.82052,25,25.34683,25.34683,25.34683,4
-32.2287,-27.54872,10.07631,20.33867,2.31647,-15,-12.91701,52.21777,26.10888,-65.2364,-65.2364,-65.2364,15,10.32503,10.32503,10.32503,25,25.26967,25.26967,25.26967,4
-32.25466,-27.45421,10.02442,20.43318,2.255272,-15,-14.50189,52.18131,26.09065,-65.26691,-65.26691,-65.26691,15,10.04224,10.04224,10.04224,25,25.22905,25.22905,25.22905,4
-32.31123,-27.3524,9.911283,20.53499,2.234538,-15,-16.0228,52.12484,26.06242,-65.14369,-65.14369,-65.14369,15,9.946621,9.946621,9.946621,25,25.26799,25.26799,25.26799,4
-32.39707,-27.25776,9.739552,20.62962,2.289889,-15,-17.5952,52.02165,26.01083,-64.99285,-64.99285,-64.99285,15,10.00761,10.00761,10.00761,25,25.37352,25.37352,25.37352,4
-32.57731,-27.16986,9.379086,20.71753,2.448878,-15,-19.52813,52.12577,26.06288,-64.93089,-64.93089,-64.93089,15,10.20776,10.20776,10.20776,25,25.50921,25.50921,25.50921,4
-32.76262,-27.14742,9.008389,20.73996,2.644637,-15,-21.43055,52.21427,26.10714,-64.90766,-64.90766,-64.90766,15,10.38059,10.38059,10.38059,25,25.56298,25.56298,25.56298,4
-32.95551,-27.11671,8.622667,20.77067,2.786828,-15,-23.28424,52.25787,26.12894,-64.91816,-64.91816,-64.91816,15,10.53204,10.53204,10.53204,25,25.58119,25.58119,25.58119,4
-33.09057,-27.02225,8.352523,20.86511,2.799482,-15,-25.29468,52.25818,26.12909,-64.84068,-64.84068,-64.84068,15,10.65127,10.65127,10.65127,25,25.60734,25.60734,25.60734,4
-33.19753,-26.89021,8.138627,20.99717,2.702639,-15,-27.61355,52.29049,26.14524,-64.77469,-64.77469,-64.77469,15,10.72044,10.72044,10.72044,25,25.70554,25.70554,25.70554,4
-33.30714,-26.75903,7.919373,21.12835,2.619347,-15,-30.20826,52.34123,26.17061,-64.77737,-64.77737,-64.77737,15,10.71678,10.71678,10.71678,25,25.69144,25.69144,25.69144,4
-33.3998,-26.53562,7.734032,21.35176,1.837266,-15,-33.08516,52.21828,26.10914,-64.71073,-64.71073,-64.71073,15,10.68865,10.68865,10.68865,25,25.71951,25.71951,25.71951,4
-33.50151,-26.27321,7.530612,21.61415,1.666092,-15,-36.62599,52.23374,26.11687,-64.59221,-64.59221,-64.59221,15,10.68456,10.68456,10.68456,25,25.7546,25.7546,25.7546,4
-33.65795,-26.06589,7.217742,21.82149,1.769086,-15,-40.04778,52.29483,26.14742,-64.48325,-64.48325,-64.48325,15,10.72227,10.72227,10.72227,25,25.81844,25.81844,25.81844,4
-33.86011,-25.90761,6.813374,21.97975,1.738403,-15,-42.36668,52.30636,26.15318,-64.36427,-64.36427,-64.36427,15,10.8416,10.8416,10.8416,25,25.92141,25.92141,25.92141,4
-34.06559,-25.8557,6.402464,22.03167,1.743557,-15,-43.35912,52.39441,26.1972,-64.26609,-64.26609,-64.26609,15,11.02811,11.02811,11.02811,25,25.99477,25.99477,25.99477,4
-34.19601,-25.87267,6.141562,22.01469,1.72359,-15,-43.24849,52.64248,26.32124,-64.21204,-64.21204,-64.21204,15,11.14809,11.14809,11.14809,25,26.00093,26.00093,26.00093,4
-34.24913,-25.95102,6.035341,21.93634,1.703194,-15,-42.42317,53.28624,26.64312,-64.22659,-64.22659,-64.22659,15,11.08083,11.08083,11.08083,25,25.94662,25.94662,25.94662,4
-34.27431,-26.08769,5.984937,21.79969,1.632378,-15,-41.08816,53.98448,26.99224,-64.28159,-64.28159,-64.28159,15,10.91668,10.91668,10.91668,25,25.86126,25.86126,25.86126,4
-34.33862,-26.2178,5.85637,21.66956,1.29563,-15,-39.62156,54.7435,27.37175,-64.41193,-64.41193,-64.41193,15,10.34235,10.34235,10.34235,25,25.74012,25.74012,25.74012,4
-34.3911,-26.39309,5.75139,21.49429,0.9229884,-15,-37.75334,55.42274,27.71137,-64.58735,-64.58735,-64.58735,15,9.978138,9.978138,9.978138,25,25.57736,25.57736,25.57736,4
-34.43729,-26.61162,5.659016,21.27575,0.5902781,-15,-35.46252,55.96753,27.98377,-64.80496,-64.80496,-64.80496,15,9.518222,9.518222,9.518222,25,25.3834,25.3834,25.3834,4
-34.45564,-26.80443,5.622308,21.08296,0.2804837,-15,-32.68666,56.36063,28.18031,-64.99989,-64.99989,-64.99989,15,9.002023,9.002023,9.002023,25,25.20845,25.20845,25.20845,4
-34.40106,-27.06379,5.731452,20.8236,0.1853883,-15,-29.59439,56.40738,28.20369,-65.17194,-65.17194,-65.17194,15,8.50472,8.50472,8.50472,25,25.09933,25.09933,25.09933,4
-34.33347,-27.2396,5.866628,20.64779,0.2617343,-15,-26.81766,56.0774,28.0387,-65.22468,-65.22468,-65.22468,15,8.171071,8.171071,8.171071,25,25.08887,25.08887,25.08887,4
-34.18212,-27.80351,6.169352,20.08387,1.214944,-15,-24.59073,55.96278,27.98139,-65.21851,-65.21851,-65.21851,15,7.966013,7.966013,7.966013,25,25.1198,25.1198,25.1198,4
-34.15518,-27.86039,6.223204,20.02699,1.207245,-15,-22.47878,55.75659,27.87829,-65.18301,-65.18301,-65.18301,15,7.863716,7.863716,7.863716,25,25.18697,25.18697,25.18697,4
-34.14864,-27.96124,6.236279,19.92615,1.199707,-15,-20.78061,55.69041,27.8452,-65.17729,-65.17729,-65.17729,15,7.838965,7.838965,7.838965,25,25.21123,25.21123,25.21123,4
-34.16298,-28.06801,6.207644,19.81939,1.22381,-15,-19.50252,55.66483,27.83242,-65.19035,-65.19035,-65.19035,15,7.831461,7.831461,7.831461,25,25.2073,25.2073,25.2073,4
-34.1955,-28.15031,6.142617,19.7371,1.295863,-15,-19.89229,56.65521,28.32761,-65.2306,-65.2306,-65.2306,15,7.785619,7.785619,7.785619,25,25.18742,25.18742,25.18742,4
-34.22327,-28.22946,6.087062,19.65795,1.377021,-15,-20.27519,57.45323,28.72661,-65.29491,-65.29491,-65.29491,15,7.662837,7.662837,7.662837,25,25.11999,25.11999,25.11999,4
-34.23023,-28.26537,6.073164,19.62205,1.442243,-15,-19.20241,56.86663,28.43332,-65.40508,-65.40508,-65.40508,15,7.433942,7.433942,7.433942,25,25.00135,25.00135,25.00135,4
-34.22625,-28.2359,6.081123,19.65149,1.53625,-15,-18.25621,55.8594,27.9297,-65.47261,-65.47261,-65.47261,15,7.161026,7.161026,7.161026,25,24.85306,24.85306,24.85306,4
-34.24611,-28.17829,6.041415,19.70911,1.649432,-15,-18.60453,55.31775,27.65887,-65.50261,-65.50261,-65.50261,15,6.861268,6.861268,6.861268,25,24.72312,24.72312,24.72312,4
-34.30445,-28.16002,5.924754,19.72737,1.789374,-15,-19.66969,55.28857,27.64428,-65.56023,-65.56023,-65.56023,15,6.551941,6.551941,6.551941,25,24.63498,24.63498,24.63498,4
-34.23548,-28.15058,6.062697,19.73683,1.846391,-15,-20.75254,55.32431,27.66216,-65.6757,-65.6757,-65.6757,15,6.308191,6.308191,6.308191,25,24.66017,24.66017,24.66017,4
-34.19109,-28.14277,6.151492,19.74463,1.891059,-15,-21.73066,55.38269,27.69134,-65.649,-65.649,-65.649,15,6.229947,6.229947,6.229947,25,24.78612,24.78612,24.78612,4
-34.41411,-28.19721,5.705429,19.6902,2.03733,-15,-22.66701,55.45716,27.72858,-65.61604,-65.61604,-65.61604,15,6.291439,6.291439,6.291439,25,24.81274,24.81274,24.81274,4
-34.78841,-28.33944,4.956831,19.54797,2.292472,-15,-23.77127,55.57812,27.78906,-65.64867,-65.64867,-65.64867,15,6.340047,6.340047,6.340047,25,24.78554,24.78554,24.78554,4
-36.34046,-28.84724,1.852751,19.04017,3.410566,-15,-24.96024,56.59252,28.29626,-65.63141,-65.63141,-65.63141,15,6.348686,6.348686,6.348686,25,24.83019,24.83019,24.83019,4
-36.8105,-28.99867,0.9126363,18.88874,3.60958,-15,-25.9614,57.3877,28.69385,-65.64893,-65.64893,-65.64893,15,6.298256,6.298256,6.298256,25,24.89578,24.89578,24.89578,4
-36.84225,-29.06472,0.8491426,18.82268,4.069349,-15,-26.63394,57.05243,28.52621,-65.69263,-65.69263,-65.69263,15,6.225037,6.225037,6.225037,25,25.18408,25.18408,25.18408,4
-36.84402,-29.08653,0.8455929,18.80087,4.077293,-15,-27.01516,56.72467,28.36234,-65.72159,-65.72159,-65.72159,15,6.191977,6.191977,6.191977,25,25.12711,25.12711,25.12711,4
-37.13647,-29.13657,0.2607218,18.75084,4.197941,-15,-27.30751,56.90992,28.45496,-65.77193,-65.77193,-65.77193,15,6.18922,6.18922,6.18922,25,25.02071,25.02071,25.02071,4
-37.33435,-29.16822,-0.1350144,18.71919,4.248256,-15,-27.52636,57.07208,28.53604,-65.87108,-65.87108,-65.87108,15,6.161896,6.161896,6.161896,25,24.85076,24.85076,24.85076,4
-38.03028,-29.60411,-1.526886,18.28329,5.283241,-15,-27.61515,56.40583,28.20291,-65.8477,-65.8477,-65.8477,15,5.365354,5.365354,5.365354,25,24.66282,24.66282,24.66282,4
-38.14139,-29.67291,-1.749066,18.21449,5.537726,-15,-27.47589,56.08657,28.04329,-65.86286,-65.86286,-65.86286,15,4.962464,4.962464,4.962464,25,24.3739,24.3739,24.3739,4
-38.22714,-29.76282,-1.920546,18.12457,5.787233,-15,-26.93118,55.97971,27.98985,-65.87643,-65.87643,-65.87643,15,4.575208,4.575208,4.575208,25,24.1559,24.1559,24.1559,4
-38.29332,-29.91776,-2.052883,17.96962,6.026891,-15,-25.85698,55.96172,27.98086,-65.86402,-65.86402,-65.86402,15,4.13533,4.13533,4.13533,25,24.02015,24.02015,24.02015,4
-38.12721,-29.9698,-1.720715,17.91759,6.05676,-15,-24.18348,55.92258,27.96129,-65.86462,-65.86462,-65.86462,15,3.691222,3.691222,3.691222,25,23.9348,23.9348,23.9348,4
-37.9718,-30.07456,-1.409864,17.81285,6.099398,-15,-22.22249,55.91943,27.95971,-65.76382,-65.76382,-65.76382,15,3.226776,3.226776,3.226776,25,23.8694,23.8694,23.8694,4
-38.07634,-30.37087,-1.61895,17.51653,6.299119,-15,-20.31049,55.93974,27.96987,-65.72329,-65.72329,-65.72329,15,2.735644,2.735644,2.735644,25,23.74673,23.74673,23.74673,4
-38.17701,-30.54558,-1.820315,17.34182,6.436457,-15,-18.55757,55.7103,27.85515,-65.64463,-65.64463,-65.64463,15,2.273635,2.273635,2.273635,25,23.65433,23.65433,23.65433,4
-38.27028,-30.18047,-2.006831,17.70693,5.892206,-15,-17.68269,55.39222,27.69611,-65.47989,-65.47989,-65.47989,15,1.807904,1.807904,1.807904,25,23.65947,23.65947,23.65947,4
-38.17767,-29.93138,-1.821588,17.95602,5.734988,-15,-17.34763,55.41768,27.70884,-65.38467,-65.38467,-65.38467,15,1.294237,1.294237,1.294237,25,23.66131,23.66131,23.66131,4
-38.08636,-29.75944,-1.638988,18.12796,5.52714,-15,-16.90337,55.46732,27.73366,-65.31731,-65.31731,-65.31731,15,0.8574196,0.8574196,0.8574196,25,23.59938,23.59938,23.59938,4
-37.97134,-29.69118,-1.408918,18.19622,5.519636,-15,-16.27884,55.50652,27.75326,-65.28486,-65.28486,-65.28486,15,0.5164458,0.5164458,0.5164458,25,23.45135,23.45135,23.45135,4
-37.84364,-29.61966,-1.15353,18.26774,5.548622,-15,-15.47879,55.42525,27.71263,-65.24634,-65.24634,-65.24634,15,0.2874672,0.2874672,0.2874672,25,23.29015,23.29015,23.29015,4
-37.7019,-29.48329,-0.8700597,18.4041,5.490731,-15,-14.51081,55.30312,27.65156,-65.16663,-65.16663,-65.16663,15,0.1203816,0.1203816,0.1203816,25,23.19978,23.19978,23.19978,4
-37.63917,-29.44992,-0.7445891,18.43746,6.339873,-15,-13.83603,55.22049,27.61024,-65.19086,-65.19086,-65.19086,15,-0.1242842,-0.1242842,-0.1242842,25,22.98605,22.98605,22.98605,4
-37.56188,-29.44006,-0.5900103,18.44733,6.276006,-15,-13.00338,55.236,27.618,-65.1723,-65.1723,-65.1723,15,-0.2661561,-0.2661561,-0.2661561,25,22.78239,22.78239,22.78239,4
-37.45659,-29.41743,-0.37943,18.46996,6.259986,-15,-11.89385,55.32879,27.66439,-65.1723,-65.1723,-65.1723,15,-0.2938658,-0.2938658,-0.2938658,25,22.63097,22.63097,22.63097,4
-37.35964,-29.37035,-0.1855413,18.51704,6.187894,-15,-10.44078,55.4288,27.7144,-65.1723,-65.1723,-65.1723,15,-0.207391,-0.207391,-0.207391,25,22.55786,22.55786,22.55786,4
-37.18618,-29.21918,0.1613666,18.66819,5.897966,-15,-10.10496,56.57475,28.28737,-65.00336,-65.00336,-65.00336,15,0.1754746,0.1754746,0.1754746,25,22.6204,22.6204,22.6204,4
-37.02363,-29.08286,0.4864845,18.80451,5.707305,-15,-9.942979,57.72424,28.86212,-64.83693,-64.83693,-64.83693,15,0.6149369,0.6149369,0.6149369,25,22.59713,22.59713,22.59713,4
-36.70115,-29.41872,1.13145,18.46867,5.720365,-15,-9.36709,57.22483,28.61242,-64.73121,-64.73121,-64.73121,15,0.5268448,0.5268448,0.5268448,25,22.27041,22.27041,22.27041,4
-36.585,-29.27556,1.36373,18.61186,5.601128,-15,-8.35057,56.25608,28.12804,-64.70105,-64.70105,-64.70105,15,0.8589957,0.8589957,0.8589957,25,22.02738,22.02738,22.02738,4
-36.45213,-29.13559,1.629509,18.75182,5.414032,-15,-6.91777,55.16083,27.58042,-64.71092,-64.71092,-64.71092,15,1.231254,1.231254,1.231254,25,21.7866,21.7866,21.7866,4
-36.30243,-29.06338,1.928891,18.82403,5.297597,-15,-6.985543,55.09632,27.54816,-64.70416,-64.70416,-64.70416,15,1.609569,1.609569,1.609569,25,21.63307,21.63307,21.63307,4
-36.19467,-29.05256,2.144434,18.83485,5.262363,-15,-6.892622,54.99975,27.49988,-64.69013,-64.69013,-64.69013,15,2.091104,2.091104,2.091104,25,21.60277,21.60277,21.60277,4
-36.13678,-29.05809,2.260208,18.82933,5.273856,-15,-6.648933,54.94607,27.47304,-64.6639,-64.6639,-64.6639,15,2.747748,2.747748,2.747748,25,21.66256,21.66256,21.66256,4
-36.06311,-29.07586,2.407535,18.81157,5.249731,-15,-6.478566,54.95952,27.47976,-64.68184,-64.68184,-64.68184,15,2.648919,2.648919,2.648919,25,21.72794,21.72794,21.72794,4
-35.9755,-29.07004,2.582772,18.81738,5.167001,-15,-6.366271,55.01899,27.50949,-64.72411,-64.72411,-64.72411,15,2.513165,2.513165,2.513165,25,21.79381,21.79381,21.79381,4
-35.88025,-29.07473,2.773279,18.81269,5.084067,-15,-6.244599,55.09449,27.54725,-64.77313,-64.77313,-64.77313,15,2.330113,2.330113,2.330113,25,21.81173,21.81173,21.81173,4
-35.73143,-29.06175,3.070923,18.82568,4.925836,-15,-6.058926,55.16807,27.58403,-64.83286,-64.83286,-64.83286,15,2.098721,2.098721,2.098721,25,21.80034,21.80034,21.80034,4
-35.56669,-28.79674,3.400401,19.09068,4.731554,-15,-5.195166,55.3572,27.6786,-64.72843,-64.72843,-64.72843,15,2.919693,2.919693,2.919693,25,22.00281,22.00281,22.00281,4
-35.44604,-28.59359,3.641696,19.29384,4.584229,-15,-4.315104,55.51611,27.75805,-64.62898,-64.62898,-64.62898,15,3.810391,3.810391,3.810391,25,22.18709,22.18709,22.18709,4
-35.3257,-28.67112,3.882388,19.21631,4.464988,-15,-4.393411,55.61585,27.80793,-64.89576,-64.89576,-64.89576,15,7.226699,7.226699,7.226699,25,22.15894,22.15894,22.15894,4
